1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,
5,4,6,7,8,4,9,1,10,7,8,0,0,0,0,
4,9,1,10,3,3,3,3,7,11,12,13,12,14,13,
9,4,1,12,10,15,13,0,0,0,0,0,0,0,0,
4,16,9,17,1,12,13,0,0,0,0,0,0,0,0,
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,7,12,13,0,0,0,0,0,0,0,0,0,0,0,
16,9,4,1,10,7,12,15,18,19,13,0,0,0,0,
4,1,16,15,7,16,16,3,11,12,14,15,13,0,0,
18,20,12,10,15,3,13,9,17,1,10,7,12,10,13,
4,1,10,15,7,12,13,0,0,0,0,0,0,0,0,
16,9,4,1,12,10,13,5,10,4,2,12,14,25,0,
1,7,16,26,5,24,7,12,14,13,0,0,0,0,0,
18,1,3,3,3,7,12,14,13,0,0,0,0,0,0,
4,8,2,4,1,5,10,4,6,27,10,7,12,13,0,
10,1,12,13,0,0,0,0,0,0,0,0,0,0,0,
16,9,4,1,0,0,0,0,0,0,0,0,0,0,0,
4,1,28,29,25,12,13,0,0,0,0,0,0,0,0,
15,28,29,1,12,15,13,0,0,0,0,0,0,0,0,
1,5,3,15,28,29,25,12,15,13,0,0,0,0,0,
1,2,10,15,4,0,0,0,0,0,0,0,0,0,0,
4,1,5,24,16,5,25,15,7,0,0,0,0,0,0,
30,1,16,16,4,9,17,25,4,25,7,0,0,0,0,
1,2,10,4,18,19,5,26,10,15,7,0,0,0,0,
18,10,4,1,10,15,7,0,0,0,0,0,0,0,0,
4,1,10,7,8,32,0,0,0,0,0,0,0,0,0,
4,1,25,10,7,18,19,4,21,12,10,13,18,19,24,
7,9,4,1,12,13,0,0,0,0,0,0,0,0,0,
7,9,4,1,33,14,7,0,0,0,0,0,0,0,0,
1,2,10,15,15,15,4,0,0,0,0,0,0,0,0,
16,4,1,16,18,16,31,19,34,0,0,0,0,0,0,
1,2,10,4,4,22,7,0,0,0,0,0,0,0,0,
15,1,16,0,0,0,0,0,0,0,0,0,0,0,0,
15,15,1,5,26,10,7,0,0,0,0,0,0,0,0,
4,1,5,24,7,10,3,7,12,10,15,13,0,0,0,
10,1,5,7,15,4,26,16,12,3,13,0,0,0,0,
1,8,15,8,18,19,5,24,7,0,0,0,0,0,0,
4,2,1,8,21,16,16,4,9,17,25,18,19,10,7,
7,9,4,1,0,0,0,0,0,0,0,0,0,0,0,
1,2,10,4,5,24,15,3,7,0,0,0,0,0,0,
4,1,12,10,16,15,13,12,10,15,13,12,13,0,0,
4,9,1,7,3,4,9,2,25,18,19,5,25,0,0,
4,1,5,24,7,12,34,13,0,0,0,0,0,0,0,
4,16,1,7,12,15,13,0,0,0,0,0,0,0,0,
4,1,7,4,22,12,15,13,0,0,0,0,0,0,0,
28,29,17,1,5,5,25,15,3,7,18,15,19,0,0,
7,9,4,1,0,0,0,0,0,0,0,0,0,0,0,
9,4,1,10,15,7,0,0,0,0,0,0,0,0,0,
4,1,15,7,8,32,15,21,0,0,0,0,0,0,0,
16,15,1,12,10,13,12,15,13,0,0,0,0,0,0,
1,2,15,4,18,19,0,0,0,0,0,0,0,0,0,
4,2,1,12,10,13,0,0,0,0,0,0,0,0,0,
1,2,10,15,4,5,26,5,17,6,7,16,0,0,0,
4,9,1,5,24,18,9,17,19,5,24,16,15,7,0,
4,9,1,5,24,7,12,14,13,0,0,0,0,0,0,
4,17,1,7,16,0,0,0,0,0,0,0,0,0,0,
9,4,21,5,1,15,15,7,0,0,0,0,0,0,0,
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,10,4,12,13,1,12,13,0,0,0,0,0,0,0,
4,1,7,12,13,18,4,9,19,5,24,14,7,0,0,
4,9,17,1,10,7,16,18,4,19,5,2,15,15,24,
1,12,13,12,13,0,0,0,0,0,0,0,0,0,0,
4,12,13,1,14,4,24,12,13,0,0,0,0,0,0,
4,9,17,2,1,0,0,0,0,0,0,0,0,0,0,
7,2,10,15,4,1,0,0,0,0,0,0,0,0,0,
10,7,1,24,0,0,0,0,0,0,0,0,0,0,0,
4,1,7,12,13,8,18,9,19,5,24,7,0,0,0,
4,9,1,7,5,4,15,9,2,6,0,0,0,0,0,
4,9,1,3,7,12,13,0,0,0,0,0,0,0,0,
9,3,4,1,10,15,7,12,13,0,0,0,0,0,0,
5,1,8,1,2,10,15,4,4,22,7,0,0,0,0,
1,4,16,2,12,10,3,25,12,3,13,0,0,0,0,
10,4,5,1,0,0,0,0,0,0,0,0,0,0,0,
4,9,1,12,10,3,13,11,12,13,0,0,0,0,0,
10,7,12,13,9,4,1,0,0,0,0,0,0,0,0,
1,2,10,15,4,12,13,0,0,0,0,0,0,0,0,
4,1,16,10,7,12,15,13,0,0,0,0,0,0,0,
12,16,13,2,10,4,1,15,21,0,0,0,0,0,0,
1,2,10,15,4,12,13,0,0,0,0,0,0,0,0,
4,16,12,3,3,1,18,4,16,19,3,7,0,0,0,
16,4,1,5,24,15,7,12,13,0,0,0,0,0,0,
16,15,4,1,15,7,0,0,0,0,0,0,0,0,0,
21,9,16,4,17,1,7,12,13,21,0,0,0,0,0,
1,16,1,5,24,10,7,12,13,0,0,0,0,0,0,
4,16,1,33,0,0,0,0,0,0,0,0,0,0,0,
10,7,12,13,1,16,21,0,0,0,0,0,0,0,0,
1,30,10,4,12,15,13,0,0,0,0,0,0,0,0,
1,12,10,13,0,0,0,0,0,0,0,0,0,0,0,
9,4,12,13,2,1,5,24,10,7,12,15,13,0,0,
1,3,4,12,15,13,12,13,0,0,0,0,0,0,0,
1,12,3,13,0,0,0,0,0,0,0,0,0,0,0,
4,16,1,7,12,13,0,0,0,0,0,0,0,0,0,
1,12,10,34,3,3,3,13,0,0,0,0,0,0,0,
3,3,3,3,3,15,3,1,0,0,0,0,0,0,0,
1,1,3,15,3,7,0,0,0,0,0,0,0,0,0,
14,4,9,1,10,7,12,13,26,14,7,12,3,13,0,
1,12,3,13,0,0,0,0,0,0,0,0,0,0,0,
3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,
7,9,4,1,12,13,4,22,15,7,0,0,0,0,0,
1,2,10,15,15,4,0,0,0,0,0,0,0,0,0,
4,2,17,16,1,12,13,0,0,0,0,0,0,0,0,
4,16,1,25,7,16,18,4,9,17,16,19,10,7,0,
1,2,10,15,15,4,8,17,15,18,19,0,0,0,0,
4,9,16,2,1,18,19,18,19,0,0,0,0,0,0,
3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,
1,2,14,4,12,13,4,22,3,3,3,7,0,0,0,
4,16,1,5,24,10,4,25,24,12,13,0,0,0,0,
4,9,1,10,15,7,18,3,19,0,0,0,0,0,0,
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,9,4,1,4,25,7,0,0,0,0,0,0,0,0,
