17,1,1,1,1,1,1,1,1,1,1,0,0,0,0,
14,16,1,1,0,0,0,0,0,0,0,0,0,0,0,
24,9,1,10,12,0,0,0,0,0,0,0,0,0,0,
9,2,3,3,1,3,4,1,1,1,1,1,0,0,0,
9,2,3,4,1,1,1,1,0,0,0,0,0,0,0,
23,14,16,1,1,1,1,1,1,0,0,0,0,0,0,
24,6,8,1,2,3,3,4,0,0,0,0,0,0,0,
9,1,1,5,22,9,10,12,0,0,0,0,0,0,0,
25,9,1,1,2,4,1,1,1,1,1,1,1,1,0,
22,14,15,16,10,11,11,11,11,11,11,12,0,0,0,
24,9,13,0,0,0,0,0,0,0,0,0,0,0,0,
24,9,1,10,11,11,12,0,0,0,0,0,0,0,0,
22,10,1,11,12,0,0,0,0,0,0,0,0,0,0,
25,9,2,4,22,9,1,10,11,12,0,0,0,0,0,
14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,15,16,1,1,0,0,0,0,0,0,0,0,0,0,
22,10,1,6,7,7,8,13,1,1,1,1,0,0,0,
23,10,1,11,11,12,0,0,0,0,0,0,0,0,0,
9,2,3,1,1,1,1,9,2,3,3,3,3,4,0,
9,10,11,11,12,1,1,1,1,1,0,0,0,0,0,
1,1,1,1,25,9,9,2,1,3,4,0,0,0,0,
14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,9,2,1,3,4,1,26,9,2,4,0,0,0,
23,1,9,2,1,3,4,0,0,0,0,0,0,0,0,
9,10,11,11,11,11,1,11,11,11,12,0,0,0,0,
17,1,1,1,1,1,1,0,0,0,0,0,0,0,0,
14,15,15,15,15,15,16,0,0,0,0,0,0,0,0,
9,2,3,3,4,1,9,1,1,5,9,10,12,0,0,
9,2,1,3,4,0,0,0,0,0,0,0,0,0,0,
17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,
14,15,16,0,0,0,0,0,0,0,0,0,0,0,0,
1,22,14,15,15,16,1,9,5,0,0,0,0,0,0,
1,6,8,2,3,4,0,0,0,0,0,0,0,0,0,
1,9,2,3,1,3,3,4,2,1,3,3,3,3,4,
26,10,6,8,1,11,11,1,1,11,11,12,0,0,0,
14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,9,10,11,12,1,2,3,4,0,0,0,0,0,0,
24,6,8,10,1,12,0,0,0,0,0,0,0,0,0,
14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,10,11,1,11,1,12,1,1,0,0,0,0,0,0,
1,9,2,3,3,4,1,9,1,2,3,3,3,4,0,
