42,1,3,1,0,0,0,0,0,0,0,0,0,0,0,
6,6,9,6,9,9,9,42,3,9,9,0,0,0,0,
12,12,42,3,3,3,3,3,12,12,3,12,3,3,3,
9,9,42,3,3,3,9,0,0,0,0,0,0,0,0,
9,9,9,9,42,3,9,0,0,0,0,0,0,0,0,
3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,
42,9,5,9,0,0,0,0,0,0,0,0,0,0,0,
9,9,9,42,3,9,3,3,15,15,3,0,0,0,0,
6,42,15,3,6,21,21,21,6,3,3,3,21,0,0,
9,9,14,14,14,14,12,9,9,42,3,9,20,20,9,
6,42,21,21,6,3,21,0,0,0,0,0,0,0,0,
9,9,9,42,3,3,9,3,3,3,3,3,3,9,0,
42,6,22,21,9,22,9,3,3,9,0,0,0,0,0,
9,42,3,3,3,9,3,3,9,0,0,0,0,0,0,
15,15,15,15,42,2,3,2,15,2,3,2,3,3,0,
3,42,3,3,0,0,0,0,0,0,0,0,0,0,0,
22,22,22,42,0,0,0,0,0,0,0,0,0,0,0,
9,42,22,22,9,21,22,0,0,0,0,0,0,0,0,
3,22,22,42,21,21,22,0,0,0,0,0,0,0,0,
42,22,3,3,22,22,2,21,21,22,0,0,0,0,0,
42,1,3,3,1,0,0,0,0,0,0,0,0,0,0,
6,42,9,6,9,9,9,21,9,0,0,0,0,0,0,
6,42,15,9,9,9,9,6,6,9,6,0,0,0,0,
42,1,21,1,21,21,9,21,3,3,9,0,0,0,0,
2,3,2,42,21,21,2,0,0,0,0,0,0,0,0,
6,42,28,6,28,28,0,0,0,0,0,0,0,0,0,
6,42,6,3,12,12,12,12,12,21,21,12,12,12,9,
9,9,9,42,3,9,0,0,0,0,0,0,0,0,0,
9,9,9,42,9,3,9,0,0,0,0,0,0,0,0,
42,1,21,21,21,21,1,0,0,0,0,0,0,0,0,
2,2,42,2,4,32,31,4,32,0,0,0,0,0,0,
42,1,3,1,2,3,2,0,0,0,0,0,0,0,0,
3,42,3,0,0,0,0,0,0,0,0,0,0,0,0,
3,3,42,9,3,3,9,0,0,0,0,0,0,0,0,
6,42,9,6,9,3,3,3,3,3,3,3,0,0,0,
21,42,6,6,21,6,21,6,3,3,6,0,0,0,0,
42,27,27,27,27,27,9,2,9,0,0,0,0,0,0,
15,15,42,15,15,16,9,9,9,9,20,9,9,3,9,
